GRIDCODE,CVEENTMUN,LONG_CARRETERA TOTAL x MUNICIPIO x NO. DE CARRILES (m),LONG_CARR_x_CELDA x CARRILES
167961,15050,63409.768,4213.777148
167962,15089,20200.8247,668.4124898
167962,15050,63409.768,1076.797532
167964,15017,18116.5478,3227.313482
167964,15009,59638.1573,435.0672822
167964,15017,18116.5478,794.0514658
167964,15017,18116.5478,490.8011098
167964,15017,18116.5478,278.2222615
167965,15009,59638.1573,2530.608364
167965,15009,59638.1573,1618.883571
167965,15009,59638.1573,3348.332894
167965,15009,59638.1573,4362.594279
167965,15009,59638.1573,690.5902253
167965,15009,59638.1573,1139.597484
167966,15009,59638.1573,2252.359805
167969,15009,59638.1573,2167.840575
167970,15009,59638.1573,2269.919469
167975,21026,16088.9617,1921.298138
167976,21026,16088.9617,3716.841501
167976,21026,16088.9617,2649.100318
167977,21026,16088.9617,7431.584287
167977,21060,16864.0959,1544.410772
167980,21090,19962.3761,1285.977095
167980,21140,81335.4454,3517.15231
167980,21090,19962.3761,3278.331233
167980,21090,19962.3761,2904.757834
167980,21090,19962.3761,772.0772773
167981,21034,29189.0408,2719.567785
167981,21090,19962.3761,1710.069983
167981,21140,81335.4454,1069.568108
167981,21090,19962.3761,506.7329967
167982,21034,29189.0408,0.29710619
167982,21140,81335.4454,3346.408935
167983,21041,27288.68,887.9855214
167983,21041,27288.68,1900.145776
167983,21041,27288.68,1711.171951
167983,21041,27288.68,1673.389403
167983,21041,27288.68,367.6580473
167984,21114,358515.574,2291.885026
167984,21114,358515.574,4127.541693
167984,21041,27288.68,5814.178057
167984,21114,358515.574,3453.324645
167985,21114,358515.574,111.2436303
167985,21114,358515.574,6220.24307
167985,21114,358515.574,1159.682945
167986,21114,358515.574,6024.362087
167986,21114,358515.574,791.2696403
167986,29025,42312.9334,242.5065676
167986,29025,42312.9334,176.7359996
167986,29025,42312.9334,191.9554105
167987,21114,358515.574,1049.659641
167987,21114,358515.574,6619.185727
167988,21114,358515.574,547.395478
167988,21114,358515.574,7612.278591
167993,21001,76178.6207,1081.788683
167993,21163,9896.3381,6690.867297
167993,21001,76178.6207,127.7348062
167993,21001,76178.6207,862.0837637
167994,21001,76178.6207,508.9532435
167994,21001,76178.6207,2189.436723
167994,21001,76178.6207,194.3063846
167999,21004,70777.9165,62.00180839
168003,21004,70777.9165,2791.652089
168003,21065,31507.5938,800.5782776
168003,21096,16499.695,1253.781588
168004,21096,16499.695,2221.960535
168004,21096,16499.695,45.6389106
168004,21096,16499.695,241.0307206
168004,21096,16499.695,340.1959899
168977,15110,138756.4032,5133.74376
168978,15110,138756.4032,6908.462386
168979,15110,138756.4032,464.3538742
168979,15110,138756.4032,2277.28146
168980,15110,138756.4032,6670.732792
168981,15110,138756.4032,8110.136618
168982,15110,138756.4032,7101.884259
168983,15110,138756.4032,374.7754589
168983,15086,254861.6217,9306.923008
168984,15086,254861.6217,597.2559964
168984,15086,254861.6217,1951.181965
168984,15086,254861.6217,6782.86835
168985,15086,254861.6217,9033.377815
168986,15086,254861.6217,1046.22075
168988,15118,155951.2244,6678.268922
168994,15018,50917.0076,6659.231915
168995,15018,50917.0076,4623.416228
168995,15018,50917.0076,198.1985303
168995,15018,50917.0076,1678.68778
168995,15018,50917.0076,2784.566067
168996,15072,13371.0776,3847.433935
168996,15073,30238.2325,4614.051378
168996,15072,13371.0776,4895.172879
168996,15073,30238.2325,2015.756661
168996,15073,30238.2325,652.5720915
168996,15073,30238.2325,810.2559749
168996,15073,30238.2325,1405.04239
168996,15073,30238.2325,957.4995035
168997,15073,30238.2325,2322.954137
168999,15101,68883.9237,515.6522274
168999,15101,68883.9237,213.8172031
168999,15098,9623.4508,1316.963095
168999,15006,7651.6887,2175.828211
168999,15101,68883.9237,2023.039104
168999,15006,7651.6887,1408.413598
168999,15006,7651.6887,1876.6548
169000,15101,68883.9237,1999.837711
169000,15101,68883.9237,873.2039297
169000,15006,7651.6887,1983.134007
169000,15101,68883.9237,4928.880492
169000,15101,68883.9237,1264.690856
169001,15101,68883.9237,2595.399512
169001,15043,53385.0375,1150.158702
169002,15043,53385.0375,4277.574359
169002,15043,53385.0375,68.05545427
169002,15043,53385.0375,6511.736471
169003,15043,53385.0375,1292.083094
169010,9012,249823.031,4981.322568
169010,9012,249823.031,1389.896121
169010,9012,249823.031,1016.91333
169010,9012,249823.031,4760.2106
169011,9012,249823.031,250.8460482
169011,9012,249823.031,7439.170819
169017,9009,98964.3449,6472.599334
169017,15050,63409.768,666.6358065
169018,15050,63409.768,6746.298939
169021,15089,20200.8247,4673.911002
169021,15089,20200.8247,3654.214091
169021,15089,20200.8247,1739.865129
169022,15089,20200.8247,2077.349742
169022,15017,18116.5478,3681.884245
169022,15017,18116.5478,873.9472379
169023,15017,18116.5478,2430.200377
169023,15017,18116.5478,34.38935627
169023,15017,18116.5478,2542.157466
169023,15017,18116.5478,145.8018305
169024,15009,59638.1573,783.1608112
169024,15009,59638.1573,636.3381932
169024,15009,59638.1573,3347.825843
169024,15103,20525.9842,4.993568559
169024,15009,59638.1573,653.3188866
169024,15017,18116.5478,2221.922069
169024,15017,18116.5478,1395.856882
169024,15009,59638.1573,733.4770992
169024,15009,59638.1573,506.3884693
169024,15103,20525.9842,1255.100735
169034,21060,16864.0959,245.606471
169034,21074,94433.67,3248.718946
169035,21060,16864.0959,2452.960141
169035,21060,16864.0959,1784.671042
169036,21060,16864.0959,2810.571733
169036,21060,16864.0959,6042.996888
169037,21060,16864.0959,1335.25164
169037,21060,16864.0959,530.729938
169037,21060,16864.0959,116.8972729
169037,21074,94433.67,2449.072087
169038,21090,19962.3761,916.725219
169038,21074,94433.67,4272.637476
169038,21090,19962.3761,17.74435832
169038,21074,94433.67,1768.393754
169038,21074,94433.67,73.19310142
169038,21090,19962.3761,996.4196416
169038,21074,94433.67,31.08641882
169038,21090,19962.3761,2898.37232
169038,21181,10599.368,114.0432411
169038,21074,94433.67,8.962907662
169038,21090,19962.3761,2623.200289
169039,21090,19962.3761,213.8001393
169039,21090,19962.3761,708.1841785
169039,21090,19962.3761,717.1893118
169039,21181,10599.368,1562.329476
169039,21090,19962.3761,412.7942354
169040,21034,29189.0408,1001.930175
169040,21034,29189.0408,1004.479399
169040,21034,29189.0408,268.0094723
169040,21034,29189.0408,35.44526076
169040,21034,29189.0408,1553.555762
169041,21034,29189.0408,2778.192413
169041,21034,29189.0408,3317.578915
169042,21034,29189.0408,6907.510606
169042,21041,27288.68,7272.816961
169042,21041,27288.68,26.86013978
169043,21114,358515.574,3527.291134
169043,21114,358515.574,18.85252369
169043,21114,358515.574,5115.349023
169043,21041,27288.68,3191.171496
169043,29041,32130.2898,545.132165
169043,29027,12511.7995,553.2660883
169044,21114,358515.574,2068.689671
169044,21114,358515.574,283.0287119
169044,29027,12511.7995,550.6494445
169045,21114,358515.574,471.6956223
169045,29025,42312.9334,5929.644086
169045,29025,42312.9334,4399.663293
169046,21114,358515.574,1334.085162
169046,21114,358515.574,797.7243642
169046,21114,358515.574,2599.891928
169046,29025,42312.9334,6698.471749
169047,21114,358515.574,5642.532753
169047,29025,42312.9334,1407.246542
169052,21001,76178.6207,2486.517559
169053,21001,76178.6207,7328.306429
169054,21001,76178.6207,115.5721535
169058,21104,57189.431,371.245338
169061,21152,10414.6118,491.0152759
169061,21152,10414.6118,525.2673639
169062,21096,16499.695,1504.256533
169062,21096,16499.695,6288.617308
169062,21152,10414.6118,90.32822192
169062,21096,16499.695,568.7356053
169062,21152,10414.6118,984.6777381
169063,21096,16499.695,2582.510859
169063,21142,63278.1121,4128.226672
169063,21096,16499.695,1452.966969
169064,21142,63278.1121,3505.228029
170035,15110,138756.4032,2336.786436
170036,15110,138756.4032,4766.813552
170041,15110,138756.4032,1612.502204
170044,15086,254861.6217,1261.565831
170045,15118,155951.2244,1824.483284
170045,15086,254861.6217,13168.34608
170046,15118,155951.2244,3123.767173
170047,15118,155951.2244,6473.812252
170053,15018,50917.0076,6289.612123
170054,15018,50917.0076,797.0328947
170054,15018,50917.0076,1035.379762
170054,15018,50917.0076,2243.458847
170055,15073,30238.2325,5012.997165
170055,15018,50917.0076,7149.802154
170055,15018,50917.0076,1543.345528
170055,15018,50917.0076,679.8593217
170056,15073,30238.2325,914.1800525
170056,15018,50917.0076,1333.60889
170056,15073,30238.2325,5652.927346
170056,15018,50917.0076,714.9401991
170057,15101,68883.9237,580.2442826
170057,15073,30238.2325,218.9390381
170057,15012,11425.4833,1497.731776
170057,15101,68883.9237,2072.44647
170057,15073,30238.2325,1896.292809
170057,15073,30238.2325,3764.763915
170058,15012,11425.4833,74.63343184
170058,15101,68883.9237,1839.867351
170058,15012,11425.4833,594.0634999
170058,15012,11425.4833,1810.123827
170058,15006,7651.6887,207.6581197
170058,15101,68883.9237,1271.726341
170058,15012,11425.4833,4690.415976
170058,15101,68883.9237,95.47897106
170058,15012,11425.4833,2758.51475
170059,15101,68883.9237,1852.11124
170059,15043,53385.0375,1042.923161
170059,15101,68883.9237,175.6436931
170059,15101,68883.9237,1245.505236
170059,15101,68883.9237,1477.153752
170059,15101,68883.9237,702.7479119
170059,15101,68883.9237,3027.65448
170059,15101,68883.9237,711.087228
170059,15101,68883.9237,454.7440203
170059,15101,68883.9237,772.2197924
170059,15019,25404.9239,2301.536321
170060,15101,68883.9237,20.50382162
170060,15043,53385.0375,3593.16832
170060,15101,68883.9237,1938.544571
170060,15101,68883.9237,2472.692439
170060,15043,53385.0375,910.4398269
170061,15101,68883.9237,512.4291772
170061,15043,53385.0375,455.2225669
170061,15101,68883.9237,40.71168149
170061,15043,53385.0375,5234.069783
170061,15101,68883.9237,1625.675758
170062,15043,53385.0375,7112.052771
170063,15043,53385.0375,8278.361759
170064,15043,53385.0375,9861.999116
170069,9012,249823.031,4284.783794
170070,9012,249823.031,2527.92812
170070,9012,249823.031,13848.55982
170072,9009,98964.3449,586.0643118
170073,9009,98964.3449,291.3378255
170073,9009,98964.3449,6204.535154
170073,9009,98964.3449,1843.642915
170074,9009,98964.3449,4871.928239
170074,9009,98964.3449,272.6796704
170074,9009,98964.3449,2009.437699
170074,9009,98964.3449,1028.42917
170075,9009,98964.3449,7211.584424
170075,9009,98964.3449,4762.516868
170076,9009,98964.3449,717.9140323
170080,15089,20200.8247,726.534654
170080,15089,20200.8247,477.4881487
170080,15089,20200.8247,6133.155231
170082,15103,20525.9842,1279.711423
170082,15009,59638.1573,572.7909309
170083,15103,20525.9842,828.4596449
170083,15009,59638.1573,4149.560373
170093,21048,28532.3059,781.079641
170096,21074,94433.67,3959.332956
170096,21074,94433.67,3488.288078
170096,21074,94433.67,1543.695894
170096,21074,94433.67,2239.952015
170096,21074,94433.67,1249.156188
170096,21074,94433.67,495.4549731
170097,21074,94433.67,561.4906386
170097,21074,94433.67,6284.670966
170097,21181,10599.368,100.6486267
170098,21181,10599.368,95.41679808
170098,21181,10599.368,6522.406093
170099,21136,24382.1647,1936.655502
170099,21034,29189.0408,1428.168519
170099,21136,24382.1647,1367.599832
170099,21136,24382.1647,32.24772973
170099,21136,24382.1647,1244.237
170099,21136,24382.1647,2549.476194
170099,21181,10599.368,43.73411283
170099,21136,24382.1647,1171.393468
170099,29023,56998.7136,494.4281899
170100,21034,29189.0408,8174.305346
170100,21136,24382.1647,7321.498105
170102,21041,27288.68,275.5253134
170102,21041,27288.68,2649.281766
170102,21041,27288.68,79.11929055
170102,29041,32130.2898,2182.350436
170102,29041,32130.2898,1599.193014
170102,29041,32130.2898,1108.887321
170102,29042,5316.597,789.5396727
170102,29041,32130.2898,608.5064933
170102,29041,32130.2898,1085.915407
170102,29041,32130.2898,492.7299979
170102,29041,32130.2898,88.2036563
170102,29041,32130.2898,1063.290361
170102,29041,32130.2898,814.5059489
170102,29041,32130.2898,809.1635444
170103,29027,12511.7995,290.8601039
170103,29027,12511.7995,3812.238585
170103,29041,32130.2898,1698.100389
170103,29041,32130.2898,1940.176423
170103,29027,12511.7995,1869.630666
170103,29027,12511.7995,2356.598249
170103,29041,32130.2898,726.4949594
170104,29027,12511.7995,2995.011315
170106,21114,358515.574,2216.341528
170106,29025,42312.9334,4979.967398
170106,29025,42312.9334,2900.444286
170112,21001,76178.6207,5114.623963
170113,21001,76178.6207,1097.272245
170114,21104,57189.431,940.8528664
170118,21104,57189.431,184.2349814
170119,21152,10414.6118,1529.379461
170120,21152,10414.6118,4056.479783
170122,21142,63278.1121,2158.463845
170122,21142,63278.1121,339.9066468
170122,21142,63278.1121,1055.772149
170122,21142,63278.1121,1175.865284
170122,21142,63278.1121,744.7618428
170123,21142,63278.1121,655.406937
170123,21142,63278.1121,572.398554
170123,21142,63278.1121,3313.723521
170123,21142,63278.1121,2866.805985
171093,15110,138756.4032,7354.938901
171094,15110,138756.4032,5154.35695
171094,15110,138756.4032,2094.800892
171094,15110,138756.4032,3596.516889
171094,15110,138756.4032,2257.796722
171095,15110,138756.4032,1134.791193
171095,15110,138756.4032,2412.514326
171095,15110,138756.4032,683.0907679
171095,15110,138756.4032,6603.909822
171096,15110,138756.4032,622.16535
171105,15118,155951.2244,3469.748408
171106,15118,155951.2244,2483.735219
171106,15118,155951.2244,4639.35148
171106,15118,155951.2244,3198.818303
171107,15118,155951.2244,740.8510144
171107,15118,155951.2244,2233.217215
171110,15106,417110.7345,1161.11149
171111,15106,417110.7345,2376.827582
171111,15018,50917.0076,641.2336814
171111,15106,417110.7345,2772.744083
171112,15018,50917.0076,184.8130569
171112,15018,50917.0076,3216.248648
171112,15054,69746.8472,1737.939445
171112,15018,50917.0076,1013.222729
171112,15018,50917.0076,3091.537137
171113,15055,15170.7919,3489.951266
171113,15054,69746.8472,1340.954481
171114,15055,15170.7919,4062.475122
171114,15018,50917.0076,2226.214569
171114,15055,15170.7919,1516.774922
171114,15055,15170.7919,2640.848601
171114,15027,7631.2028,1960.770047
171114,15018,50917.0076,1164.770959
171114,15055,15170.7919,722.0743048
171114,15027,7631.2028,1520.122032
171114,15027,7631.2028,263.7662295
171115,15055,15170.7919,2738.667697
171115,15054,69746.8472,429.6796126
171115,15027,7631.2028,3886.544494
171115,15018,50917.0076,731.1570973
171117,15101,68883.9237,520.6523214
171118,15019,25404.9239,589.1177682
171118,15019,25404.9239,2951.033256
171118,15101,68883.9237,973.5031629
171118,15019,25404.9239,3970.967924
171118,15019,25404.9239,2879.235077
171118,15019,25404.9239,2594.96106
171119,15101,68883.9237,2065.627862
171119,15101,68883.9237,3880.035201
171119,15019,25404.9239,1232.731441
171119,15101,68883.9237,749.8117093
171119,15019,25404.9239,2991.536004
171120,15101,68883.9237,1186.161079
171120,15101,68883.9237,2835.947706
171120,15062,190169.1576,3792.823021
171122,15043,53385.0375,2954.072352
171123,15043,53385.0375,564.6537699
171124,9012,249823.031,12781.03019
171124,9008,10043.5237,936.5287024
171124,15043,53385.0375,78.46601513
171127,9012,249823.031,1091.085088
171128,9012,249823.031,3579.054568
171129,9012,249823.031,4359.190012
171129,9012,249823.031,10009.30195
171129,9012,249823.031,5790.327657
171129,9013,86341.9484,2201.600905
171130,9013,86341.9484,139.3694878
171130,9009,98964.3449,484.747321
171131,9013,86341.9484,2019.279792
171131,9009,98964.3449,7391.884128
171131,9013,86341.9484,2675.690591
171131,9009,98964.3449,3242.525643
171131,9013,86341.9484,1542.570514
171132,9009,98964.3449,1928.351858
171132,9009,98964.3449,1549.822475
171132,9009,98964.3449,4134.426884
171132,9009,98964.3449,6663.830528
171132,9009,98964.3449,786.7306704
171133,9009,98964.3449,3769.193709
171133,9009,98964.3449,872.4883262
171133,9009,98964.3449,1927.93601
171133,9009,98964.3449,2580.461119
171133,9009,98964.3449,542.1902573
171133,9009,98964.3449,2724.907061
171133,9009,98964.3449,3227.74104
171133,9009,98964.3449,1083.024038
171133,9009,98964.3449,1567.379484
171133,9009,98964.3449,307.3289139
171134,9009,98964.3449,41.24667324
171134,9009,98964.3449,70.39802514
171134,9009,98964.3449,5855.341952
171135,9009,98964.3449,1593.176225
171135,15025,168236.3694,1566.167476
171136,15025,168236.3694,5942.826678
171136,15025,168236.3694,274.6846577
171137,15025,168236.3694,5.001559581
171137,15025,168236.3694,1698.275435
171137,15025,168236.3694,911.704399
171137,15025,168236.3694,296.8683439
171137,15025,168236.3694,493.96724
171138,15083,19354.8451,2289.957032
171139,15083,19354.8451,803.195167
171139,15089,20200.8247,49.89423785
171139,15083,19354.8451,4240.932895
171139,15083,19354.8451,5829.71397
171139,15083,19354.8451,1820.943883
171141,15103,20525.9842,6136.512724
171141,15103,20525.9842,1263.187577
171141,15103,20525.9842,2483.142253
171142,15103,20525.9842,5447.523864
171152,21048,28532.3059,4886.644086
171153,21048,28532.3059,4449.424781
171153,21048,28532.3059,835.135961
171153,21048,28532.3059,301.0189929
171153,21048,28532.3059,94.20499116
171154,21074,94433.67,4191.410184
171155,21074,94433.67,6217.401208
171155,21074,94433.67,1990.333114
171156,21074,94433.67,1262.835456
171156,21074,94433.67,6539.72847
171157,21181,10599.368,2115.918135
171157,21074,94433.67,1347.991873
171157,21181,10599.368,44.87150806
171157,21074,94433.67,629.6697667
171157,21074,94433.67,1719.815418
171157,21074,94433.67,68.18685665
171157,29023,56998.7136,1093.727842
171157,29023,56998.7136,1356.063929
171157,29023,56998.7136,11.21136651
171157,29023,56998.7136,1471.587948
171158,21136,24382.1647,1368.965695
171158,21136,24382.1647,5082.718621
171158,21136,24382.1647,996.5699742
171158,29023,56998.7136,7947.402927
171159,21136,24382.1647,1310.80253
171159,29044,20364.1645,1023.623426
171159,29044,20364.1645,886.3884791
171159,29032,22342.7824,2121.908742
171159,29044,20364.1645,288.2580923
171159,29032,22342.7824,3014.518656
171161,29042,5316.597,3073.916808
171161,29044,20364.1645,1231.588901
171161,29042,5316.597,1453.14047
171161,29044,20364.1645,1058.791296
171161,29058,8250.1519,2092.125217
171161,29044,20364.1645,1396.358669
171162,29041,32130.2898,1056.144467
171162,29041,32130.2898,4660.221522
171162,29041,32130.2898,3670.289122
171162,29041,32130.2898,450.9627669
171162,29017,9306.5364,93.70030803
171163,29041,32130.2898,946.6664586
171163,29027,12511.7995,83.54507851
171165,29025,42312.9334,6418.972809
171171,21001,76178.6207,143.2913944
171172,21001,76178.6207,2078.041013
171172,21104,57189.431,844.4105989
171172,21104,57189.431,1033.339386
171172,21104,57189.431,149.768718
171172,21104,57189.431,852.9570945
171172,21104,57189.431,1288.211307
171172,29037,19435.7485,2790.482177
171172,29037,19435.7485,781.5604114
171172,29037,19435.7485,2293.863906
171173,21104,57189.431,42.78718488
171173,21104,57189.431,688.1945421
171173,29037,19435.7485,2989.105775
171177,21104,57189.431,3130.096292
171177,21152,10414.6118,1056.407669
171178,21152,10414.6118,1681.056243
171182,21142,63278.1121,6130.162902
172153,15110,138756.4032,5580.534171
172154,15110,138756.4032,4458.061462
172155,15110,138756.4032,3218.454284
172155,15007,46256.1693,2458.75462
172156,15110,138756.4032,995.3286678
172156,15007,46256.1693,7408.138137
172157,15007,46256.1693,6397.955833
172158,15007,46256.1693,4337.916715
172166,15118,155951.2244,1574.457011
172166,15118,155951.2244,5764.428521
172166,15118,155951.2244,1029.636666
172166,15118,155951.2244,4193.867265
172167,15118,155951.2244,3660.874787
172167,15118,155951.2244,1706.099793
172167,15118,155951.2244,219.5553319
172168,15106,417110.7345,4312.674482
172168,15106,417110.7345,1419.910716
172168,15106,417110.7345,121.3748852
172169,15106,417110.7345,6788.578588
172169,15106,417110.7345,1463.830857
172170,15106,417110.7345,805.6318343
172170,15106,417110.7345,115.8432523
172170,15106,417110.7345,6409.333464
172171,15054,69746.8472,661.5166192
172171,15106,417110.7345,2444.737912
172171,15054,69746.8472,1116.170303
172171,15054,69746.8472,2262.747443
172171,15106,417110.7345,2835.316095
172171,15106,417110.7345,1531.216039
172171,15054,69746.8472,551.4052241
172171,15054,69746.8472,2749.10507
172172,15054,69746.8472,2997.726204
172172,15054,69746.8472,11518.01558
172172,15054,69746.8472,2500.603106
172172,15054,69746.8472,1440.769864
172173,15054,69746.8472,1822.427647
172173,15054,69746.8472,134.2645591
172173,15054,69746.8472,3761.653029
172174,15054,69746.8472,1690.527365
172174,15054,69746.8472,3118.860655
172174,15054,69746.8472,3946.378374
172174,15054,69746.8472,1958.659182
172174,15076,13290.2427,498.0214015
172174,15054,69746.8472,206.3006203
172174,15076,13290.2427,6.16342551
172174,15054,69746.8472,2679.647436
172177,15019,25404.9239,1211.746678
172177,15062,190169.1576,3893.097631
172177,15051,166885.5544,1061.728877
172177,15019,25404.9239,1295.511108
172177,15062,190169.1576,2965.470094
172177,15019,25404.9239,3386.547287
172179,15101,68883.9237,2510.255332
172179,15062,190169.1576,4415.696657
172179,15062,190169.1576,918.3475423
172179,15062,190169.1576,4101.075225
172179,15062,190169.1576,1202.159119
172179,15062,190169.1576,1406.909596
172180,15062,190169.1576,541.0298989
172180,15062,190169.1576,1886.22407
172180,15062,190169.1576,954.1093873
172183,9008,10043.5237,2309.401321
172184,9012,249823.031,5395.912693
172184,9008,10043.5237,4753.512622
172185,9012,249823.031,5734.651662
172185,9012,249823.031,3629.09631
172185,9012,249823.031,2836.623727
172185,9012,249823.031,108.9377549
172186,9012,249823.031,3397.694932
172187,9012,249823.031,2704.242628
172188,9012,249823.031,4156.999426
172188,9013,86341.9484,847.8564023
172188,9012,249823.031,3273.255105
172188,9013,86341.9484,13540.65994
172188,9012,249823.031,1144.13226
172188,9012,249823.031,221.6355225
172189,9013,86341.9484,5475.287155
172189,9013,86341.9484,1410.737261
172190,9013,86341.9484,6237.987799
172191,9013,86341.9484,5215.433433
172191,9009,98964.3449,1235.303332
172191,9009,98964.3449,26.7547416
172191,9009,98964.3449,25.22599454
172192,9011,63519.684,578.3913066
172192,9009,98964.3449,1270.793959
172193,9009,98964.3449,1103.744264
172193,9011,63519.684,2922.764154
172193,9009,98964.3449,2188.508513
172193,9009,98964.3449,1071.372552
172193,9011,63519.684,200.1999369
172194,9009,98964.3449,47.90718789
172194,9011,63519.684,135.4398482
172194,9009,98964.3449,3082.605818
172194,9009,98964.3449,202.3553465
172194,9011,63519.684,3297.528387
172194,9009,98964.3449,91.97119818
172194,9011,63519.684,1049.896513
172195,9011,63519.684,2891.109739
172195,15122,48780.6789,67.69237675
172195,15025,168236.3694,3074.116317
172196,15025,168236.3694,972.4867051
172196,15025,168236.3694,1476.065458
172196,15025,168236.3694,4319.059298
172196,15025,168236.3694,2211.603826
172196,15025,168236.3694,1316.273337
172196,15025,168236.3694,482.3377644
172196,15025,168236.3694,1109.158355
172196,15025,168236.3694,2625.395599
172197,15083,19354.8451,3713.16571
172197,15025,168236.3694,2138.142525
172198,15083,19354.8451,656.9364633
172198,15022,11006.3463,4180.043289
172198,15022,11006.3463,1560.933645
172199,15025,168236.3694,6908.861047
172199,15025,168236.3694,2004.676982
172200,15025,168236.3694,1831.768879
172200,15103,20525.9842,1719.954567
172200,15025,168236.3694,292.5473202
172200,15103,20525.9842,107.3978293
172200,15025,168236.3694,2359.113888
172200,15025,168236.3694,672.2588327
172211,21048,28532.3059,2253.428144
172212,21048,28532.3059,304.2242519
172212,21048,28532.3059,4530.557957
172212,21048,28532.3059,6758.201332
172213,21074,94433.67,6059.880073
172215,21074,94433.67,2235.196769
172215,21074,94433.67,1930.109193
172215,21074,94433.67,955.305858
172215,21074,94433.67,3238.788441
172215,21074,94433.67,1153.287866
172215,21074,94433.67,6652.497543
172216,21074,94433.67,1016.188063
172216,21074,94433.67,462.2083567
172216,21074,94433.67,11358.35331
172216,21074,94433.67,950.8679852
172216,29023,56998.7136,50.63578464
172216,29023,56998.7136,1453.756348
172216,29023,56998.7136,1230.8244
172217,29023,56998.7136,1506.158556
172217,29023,56998.7136,4844.166644
172217,29032,22342.7824,1842.29826
172217,29023,56998.7136,4082.838201
172217,29023,56998.7136,783.1209424
172218,29032,22342.7824,733.6373731
172218,29044,20364.1645,2412.188763
172218,29032,22342.7824,950.9672189
172220,29044,20364.1645,3092.009446
172220,29044,20364.1645,3154.963917
172220,29044,20364.1645,1477.742897
172220,29058,8250.1519,946.1495174
172220,29059,6713.9165,1768.065049
172220,29044,20364.1645,1531.958769
172220,29059,6713.9165,1579.784778
172220,29059,6713.9165,278.4810606
172220,29044,20364.1645,1673.449112
172220,29029,15843.7406,324.6980087
172220,29059,6713.9165,1396.592646
172221,29041,32130.2898,938.4174582
172221,29058,8250.1519,1332.135115
172221,29041,32130.2898,1121.097838
172221,29059,6713.9165,1135.938698
172221,29058,8250.1519,36.6082029
172221,29022,7456.0046,1558.704243
172221,29059,6713.9165,216.318523
172221,29059,6713.9165,119.983662
172221,29058,8250.1519,3843.133836
172221,29059,6713.9165,218.7520573
172221,29029,15843.7406,428.3980642
172221,29041,32130.2898,1074.296388
172221,29029,15843.7406,37.56898748
172221,29022,7456.0046,2261.105794
172221,29041,32130.2898,1414.458919
172222,29041,32130.2898,2035.084785
172222,29022,7456.0046,1536.789504
172222,29017,9306.5364,2610.869668
172223,29017,9306.5364,6470.825112
172224,29025,42312.9334,4788.650638
172224,29028,20217.906,1150.021142
172224,29025,42312.9334,492.1369653
172224,29025,42312.9334,3686.537692
172224,29017,9306.5364,131.1412869
172231,29037,19435.7485,4787.130295
172231,29037,19435.7485,2318.230997
172232,21104,57189.431,3942.17263
172233,21104,57189.431,6676.068259
172234,21104,57189.431,1103.472868
172234,21104,57189.431,375.2041651
172234,21104,57189.431,484.9237247
172234,21104,57189.431,1985.977786
172235,21104,57189.431,4880.428918
172235,21104,57189.431,3460.890422
172236,21104,57189.431,374.3176751
173213,15110,138756.4032,7877.727933
173213,15032,70312.5846,4500.31433
173217,15007,46256.1693,3491.466767
173218,15007,46256.1693,6461.372631
173219,15007,46256.1693,8705.419978
173220,15007,46256.1693,1697.546779
173225,15118,155951.2244,1550.343342
173226,15118,155951.2244,693.1202477
173226,15118,155951.2244,6159.693447
173226,15118,155951.2244,572.897821
173227,15118,155951.2244,309.0115969
173227,15118,155951.2244,2258.457575
173227,15106,417110.7345,3481.440549
173228,15106,417110.7345,1478.766711
173228,15106,417110.7345,1057.679251
173228,15106,417110.7345,5568.683678
173228,15106,417110.7345,1389.792589
173229,15106,417110.7345,1937.174372
173229,15106,417110.7345,6024.633153
173229,15106,417110.7345,3584.55514
173229,15106,417110.7345,1395.480173
173229,15106,417110.7345,115.5918659
173230,15106,417110.7345,1664.129938
173230,15106,417110.7345,2368.901888
173230,15106,417110.7345,1329.539181
173230,15106,417110.7345,2456.470301
173230,15054,69746.8472,5087.683208
173231,15054,69746.8472,660.3916466
173231,15054,69746.8472,2681.457961
173231,15054,69746.8472,166.9723481
173231,15054,69746.8472,3616.884001
173231,15106,417110.7345,663.0147431
173231,15054,69746.8472,4148.85099
173232,15054,69746.8472,20.05674362
173232,15054,69746.8472,2895.162073
173233,15076,13290.2427,3148.618074
173233,15076,13290.2427,2264.000964
173233,15076,13290.2427,3270.069174
173234,15051,166885.5544,1622.231109
173235,15062,190169.1576,1.490372157
173235,15051,166885.5544,2050.31845
173235,15062,190169.1576,1400.127779
173235,15062,190169.1576,1444.124245
173235,15062,190169.1576,2005.442636
173235,15062,190169.1576,2943.864871
173235,15062,190169.1576,2386.694505
173235,15062,190169.1576,1761.080495
173235,15062,190169.1576,769.859555
173235,15062,190169.1576,1329.318185
173236,15062,190169.1576,541.0661455
173236,15062,190169.1576,5818.397365
173236,15062,190169.1576,1548.096576
173236,15062,190169.1576,1694.32777
173236,15062,190169.1576,703.7931011
173236,15062,190169.1576,473.8309471
173236,15062,190169.1576,876.4989718
173236,15062,190169.1576,3439.669305
173237,15062,190169.1576,6147.396075
173238,15062,190169.1576,17.55503157
173238,15062,190169.1576,5971.115267
173238,15062,190169.1576,982.3139373
173239,15062,190169.1576,2268.738055
