GRIDCODE,CVENTMUN,LONG_CARR_x_CELDA x CARRILES,LONG_CARRETERA TOTAL x MUNICIPIO x NO. DE CARRILES (m)
266384,24032,6401740288,268785.4075
265324,24032,6376266368,268785.4075
264264,24032,6350792448,268785.4075
264265,24032,6350816480,268785.4075
263205,24032,6325342560,268785.4075
263205,11029,2902887945,249361.3504
262146,11029,2891208234,249361.3504
261087,11029,2879528523,249361.3504
271678,24032,6528965696,268785.4075
270619,24032,6503515808,268785.4075
270620,24032,6503539840,268785.4075
269561,24032,6478089952,268785.4075
269561,24032,6478089952,268785.4075
268502,24032,6452640064,268785.4075
267443,24032,6427190176,268785.4075
272736,24032,6554391552,268785.4075
272737,24032,6554415584,268785.4075
217693,22016,4792729088,399698.0239
217694,22016,4792751104,399698.0239
214520,22016,4722872320,399698.0239
214520,22016,4722872320,399698.0239
214519,22016,4722850304,399698.0239
214520,22016,4722872320,399698.0239
215577,22016,4746143232,399698.0239
215577,22016,4746143232,399698.0239
216635,22016,4769436160,399698.0239
216635,22016,4769436160,399698.0239
216636,22016,4769458176,399698.0239
216636,22016,4769458176,399698.0239
215577,22016,4746143232,399698.0239
217694,22016,4792751104,399698.0239
216635,22016,4769436160,399698.0239
221925,22012,4885013100,171172.5803
224036,22014,4931928504,395724.3616
224036,22011,4931256396,412474.7542
224037,22011,4931278407,412474.7542
224038,22011,4931300418,412474.7542
224039,22011,4931322429,412474.7542
224040,22011,4931344440,412474.7542
224036,22014,4931928504,395724.3616
224040,22011,4931344440,412474.7542
222981,22011,4908034791,412474.7542
222982,22011,4908056802,412474.7542
222982,22011,4908056802,412474.7542
222982,22011,4908056802,412474.7542
222983,22011,4908078813,412474.7542
221924,22011,4884769164,412474.7542
221924,22012,4884991088,171172.5803
221925,22012,4885013100,171172.5803
219808,22012,4838413696,171172.5803
219809,22012,4838435708,171172.5803
218752,22016,4816044032,399698.0239
217693,22016,4792729088,399698.0239
218751,22016,4816022016,399698.0239
218752,22016,4816044032,399698.0239
219809,22016,4839314944,399698.0239
218750,22016,4816000000,399698.0239
218751,22016,4816022016,399698.0239
219809,22012,4838435708,171172.5803
220867,22012,4861724404,171172.5803
219808,22012,4838413696,171172.5803
221925,22012,4885013100,171172.5803
220866,22012,4861702392,171172.5803
220867,22012,4861724404,171172.5803
208091,16028,3335282548,131181.0159
208092,16028,3335298576,131181.0159
207033,16028,3318324924,131181.0159
207036,16067,3326447412,144611.7185
205977,16067,3309432459,144611.7185
205978,16067,3309448526,144611.7185
204919,16067,3292433573,144611.7185
208094,16109,3352186246,52072.31047
208095,16109,3352202355,52072.31047
207036,16109,3335142924,52072.31047
205978,16109,3318099602,52072.31047
207041,16067,3326527747,144611.7185
205979,16067,3309464593,144611.7185
205980,16067,3309480660,144611.7185
205981,16067,3309496727,144611.7185
205982,16067,3309512794,144611.7185
204919,16067,3292433573,144611.7185
204920,16067,3292449640,144611.7185
207041,16067,3326527747,144611.7185
207042,16067,3326543814,144611.7185
207042,16067,3326543814,144611.7185
207043,16067,3326559881,144611.7185
207042,16004,3313500168,59865.4974
207043,16004,3313516172,59865.4974
207044,16004,3313532176,59865.4974
207045,16004,3313548180,59865.4974
197520,16037,3167628240,92404.04305
197521,16037,3167644277,92404.04305
197521,16037,3167644277,92404.04305
198572,16044,3185889168,74532.54641
198573,16044,3185905212,74532.54641
198574,16044,3185921256,74532.54641
198575,16044,3185937300,74532.54641
197521,16037,3167644277,92404.04305
201761,16054,3239071094,86819.95576
200702,16054,3222069908,86819.95576
199646,16027,3199726442,87222.09097
198586,16027,3182737822,87222.09097
198587,16027,3182753849,87222.09097
197527,16027,3165765229,87222.09097
200705,16036,3218505380,41836.90371
200706,16036,3218521416,41836.90371
199646,16036,3201523256,41836.90371
201761,16054,3239071094,86819.95576
201762,16054,3239087148,86819.95576
201763,16054,3239103202,86819.95576
200703,16054,3222085962,86819.95576
200704,16036,3218489344,41836.90371
200705,16036,3218505380,41836.90371
200706,16036,3218521416,41836.90371
200703,16054,3222085962,86819.95576
200704,16054,3222102016,86819.95576
203868,16063,3274731684,154034.1765
202809,16063,3257720967,154034.1765
207047,16004,3313580188,59865.4974
205988,16004,3296631952,59865.4974
204928,16004,3279667712,59865.4974
202809,16004,3245755236,59865.4974
207047,16071,3327452337,253296.3577
205987,16071,3310417077,253296.3577
205988,16071,3310433148,253296.3577
204928,16071,3293397888,253296.3577
203868,16071,3276362628,253296.3577
203869,16071,3276378699,253296.3577
204932,16071,3293462172,253296.3577
204933,16071,3293478243,253296.3577
204934,16071,3293494314,253296.3577
204934,16071,3293494314,253296.3577
207045,16004,3313548180,59865.4974
207047,16004,3313580188,59865.4974
205986,16004,3296599944,59865.4974
205987,16004,3296615948,59865.4974
205988,16004,3296631952,59865.4974
207045,16004,3313548180,59865.4974
207047,16004,3313580188,59865.4974
207047,16071,3327452337,253296.3577
207047,16071,3327452337,253296.3577
207048,16071,3327468408,253296.3577
207049,16071,3327484479,253296.3577
205990,16071,3310465290,253296.3577
205990,16071,3310465290,253296.3577
205991,16071,3310481361,253296.3577
204932,16071,3293462172,253296.3577
210229,16071,3378590259,253296.3577
209170,16071,3361571070,253296.3577
208111,16071,3344551881,253296.3577
207052,16071,3327532692,253296.3577
205993,16071,3310513503,253296.3577
204934,16071,3293494314,253296.3577
207049,16071,3327484479,253296.3577
205990,16071,3310465290,253296.3577
209167,16113,3370307871,88136.38657
208108,16113,3353244204,88136.38657
207049,16113,3336180537,88136.38657
202818,16054,3256040172,86819.95576
201759,16054,3239038986,86819.95576
201760,16054,3239055040,86819.95576
200701,16054,3222053854,86819.95576
200702,16054,3222069908,86819.95576
204936,16071,3293526456,253296.3577
203877,16071,3276507267,253296.3577
202818,16071,3259488078,253296.3577
204935,16071,3293510385,253296.3577
204936,16071,3293526456,253296.3577
204934,16071,3293494314,253296.3577
204935,16071,3293510385,253296.3577
205998,11046,2275453908,220139.2207
204938,11046,2263745148,220139.2207
204939,11046,2263756194,220139.2207
207058,11046,2287162668,220139.2207
207059,11046,2287173714,220139.2207
207060,11046,2287184760,220139.2207
208119,11046,2298882474,220139.2207
207060,11046,2287184760,220139.2207
208119,11046,2298882474,220139.2207
211268,16069,3394865492,122311.1201
210209,16069,3377848421,122311.1201
212336,11023,2340579728,420328.6373
211276,11023,2328895348,420328.6373
211277,11023,2328906371,420328.6373
210217,11023,2317221991,420328.6373
210218,11023,2317233014,420328.6373
209158,11023,2305548634,420328.6373
209159,11023,2305559657,420328.6373
213395,11023,2352253085,420328.6373
212335,11023,2340568705,420328.6373
212336,11023,2340579728,420328.6373
215516,11023,2375632868,420328.6373
214457,11023,2363959511,420328.6373
213395,11023,2352253085,420328.6373
213397,11023,2352275131,420328.6373
213398,11023,2352286154,420328.6373
212336,11023,2340579728,420328.6373
212337,11023,2340590751,420328.6373
212338,11023,2340601774,420328.6373
216575,11023,2387306225,420328.6373
215516,11023,2375632868,420328.6373
222918,14048,3131552064,202312.6461
222919,14048,3131566112,202312.6461
222920,14048,3131580160,202312.6461
223980,14048,3146471040,202312.6461
222920,14048,3131580160,202312.6461
222921,14048,3131594208,202312.6461
215517,11023,2375643891,420328.6373
215518,11023,2375654914,420328.6373
214459,11023,2363981557,420328.6373
214460,11023,2363992580,420328.6373
213401,11023,2352319223,420328.6373
213402,11023,2352330246,420328.6373
212343,11023,2340656889,420328.6373
211283,11023,2328972509,420328.6373
211284,11023,2328983532,420328.6373
210218,11023,2317233014,420328.6373
210219,11023,2317244037,420328.6373
210220,11023,2317255060,420328.6373
210223,11023,2317288129,420328.6373
210224,11023,2317299152,420328.6373
209161,11023,2305581703,420328.6373
209162,11023,2305592726,420328.6373
209163,11023,2305603749,420328.6373
209164,11023,2305614772,420328.6373
210225,16113,3387355425,88136.38657
210226,16113,3387371538,88136.38657
209167,16113,3370307871,88136.38657
212344,16113,3421498872,88136.38657
211284,16113,3404419092,88136.38657
211285,16113,3404435205,88136.38657
210225,16113,3387355425,88136.38657
213403,16113,3438562539,88136.38657
212344,16113,3421498872,88136.38657
212344,16113,3421498872,88136.38657
212344,16113,3421498872,88136.38657
214462,11001,2359296462,190892.1905
213403,11001,2347646403,190892.1905
212344,11001,2335996344,190892.1905
213403,16113,3438562539,88136.38657
213404,16113,3438578652,88136.38657
216577,11023,2387328271,420328.6373
216578,11023,2387339294,420328.6373
215519,11023,2375665937,420328.6373
215520,11023,2375676960,420328.6373
215520,11001,2370935520,190892.1905
214461,11001,2359285461,190892.1905
214462,11001,2359296462,190892.1905
216576,11023,2387317248,420328.6373
216577,11023,2387328271,420328.6373
215517,11023,2375643891,420328.6373
216577,11023,2387328271,420328.6373
217635,11023,2398990605,420328.6373
216576,11023,2387317248,420328.6373
216577,11023,2387328271,420328.6373
214462,11001,2359296462,190892.1905
214463,11001,2359307463,190892.1905
215522,11001,2370957522,190892.1905
214463,11001,2359307463,190892.1905
215522,11016,2374190352,45567.01937
215523,11016,2374201368,45567.01937
215524,11016,2374212384,45567.01937
215525,11016,2374223400,45567.01937
218700,11001,2405918700,190892.1905
217640,11001,2394257640,190892.1905
217641,11001,2394268641,190892.1905
216581,11001,2382607581,190892.1905
215522,11001,2370957522,190892.1905
214463,11001,2359307463,190892.1905
222942,11024,2457712608,37041.60205
221883,11024,2446038192,37041.60205
222942,11024,2457712608,37041.60205
222942,11017,2456152014,517757.2161
224001,11017,2467819017,517757.2161
222942,11017,2456152014,517757.2161
224001,11017,2467819017,517757.2161
227179,11017,2502831043,517757.2161
226119,11017,2491153023,517757.2161
226120,11017,2491164040,517757.2161
225060,11017,2479486020,517757.2161
224001,11017,2467819017,517757.2161
232452,11008,2558831616,234511.2004
231393,11008,2547174144,234511.2004
230334,11008,2535516672,234511.2004
230335,11008,2535527680,234511.2004
229276,11008,2523870208,234511.2004
233510,11025,2574447750,116966.6166
233510,11008,2570478080,234511.2004
232451,11008,2558820608,234511.2004
232452,11008,2558831616,234511.2004
233510,11025,2574447750,116966.6166
234569,11025,2586123225,116966.6166
233510,11025,2574447750,116966.6166
228218,11008,2512223744,234511.2004
228219,11008,2512234752,234511.2004
227160,11008,2500577280,234511.2004
226101,11008,2488919808,234511.2004
229276,11008,2523870208,234511.2004
230336,11008,2535538688,234511.2004
229276,11008,2523870208,234511.2004
229277,11008,2523881216,234511.2004
230336,11008,2535538688,234511.2004
235629,11025,2597809725,116966.6166
234569,11025,2586123225,116966.6166
234570,11025,2586134250,116966.6166
239861,14072,3375323992,85666.63854
239862,14072,3375338064,85666.63854
239863,14072,3375352136,85666.63854
239864,14072,3375366208,85666.63854
239864,14072,3375366208,85666.63854
239864,14072,3375366208,85666.63854
239865,14072,3375380280,85666.63854
240923,14072,3390268456,85666.63854
239864,14072,3375366208,85666.63854
239865,14072,3375380280,85666.63854
239865,14072,3375380280,85666.63854
238810,11025,2632880250,116966.6166
237751,11025,2621204775,116966.6166
236691,11025,2609518275,116966.6166
238810,11031,2634313110,138987.6221
238811,11031,2634324141,138987.6221
237750,11031,2622620250,138987.6221
237751,11031,2622631281,138987.6221
236691,11031,2610938421,138987.6221
235632,11031,2599256592,138987.6221
234573,11031,2587574763,138987.6221
233514,11031,2575892934,138987.6221
233514,11008,2570522112,234511.2004
232454,11008,2558853632,234511.2004
232455,11008,2558864640,234511.2004
231395,11008,2547196160,234511.2004
230336,11008,2535538688,234511.2004
240927,11025,2656220175,116966.6166
239868,11025,2644544700,116966.6166
238809,11025,2632869225,116966.6166
237749,11025,2621182725,116966.6166
237750,11025,2621193750,116966.6166
236690,11025,2609507250,116966.6166
235629,11025,2597809725,116966.6166
235630,11025,2597820750,116966.6166
235631,11025,2597831775,116966.6166
240928,11031,2657676768,138987.6221
239869,11031,2645994939,138987.6221
239870,11031,2646005970,138987.6221
238811,11031,2634324141,138987.6221
240924,14072,3390282528,85666.63854
240925,14072,3390296600,85666.63854
240926,14072,3390310672,85666.63854
240927,14072,3390324744,85666.63854
239865,14072,3375380280,85666.63854
240927,11025,2656220175,116966.6166
240927,11025,2656220175,116966.6166
240927,11025,2656220175,116966.6166
240928,11025,2656231200,116966.6166
240928,11031,2657676768,138987.6221
241987,11025,2667906675,116966.6166
240927,11025,2656220175,116966.6166
240928,11025,2656231200,116966.6166
238811,11031,2634324141,138987.6221
240930,11031,2657698830,138987.6221
240931,11031,2657709861,138987.6221
239870,11031,2646005970,138987.6221
239871,11031,2646017001,138987.6221
238811,11031,2634324141,138987.6221
243051,11020,2678422020,462592.2747
241990,11020,2666729800,462592.2747
241991,11020,2666740820,462592.2747
241992,11020,2666751840,462592.2747
240931,11020,2655059620,462592.2747
229284,11008,2523958272,234511.2004
228225,11008,2512300800,234511.2004
228225,11012,2513213700,87700.38533
231402,11008,2547273216,234511.2004
230343,11008,2535615744,234511.2004
229284,11008,2523958272,234511.2004
232461,11026,2563114986,137889.0161
231402,11026,2551438452,137889.0161
232461,11026,2563114986,137889.0161
232462,11026,2563126012,137889.0161
234584,11026,2586523184,137889.0161
234585,11026,2586534210,137889.0161
234586,11026,2586545236,137889.0161
233523,11026,2574824598,137889.0161
233524,11026,2574835624,137889.0161
233525,11026,2574846650,137889.0161
232462,11026,2563126012,137889.0161
232463,11026,2563137038,137889.0161
232464,11026,2563148064,137889.0161
227178,11017,2502820026,517757.2161
227179,11017,2502831043,517757.2161
226119,11017,2491153023,517757.2161
228237,11017,2514487029,517757.2161
228238,11017,2514498046,517757.2161
227178,11017,2502820026,517757.2161
228237,11017,2514487029,517757.2161
228238,11017,2514498046,517757.2161
228238,11017,2514498046,517757.2161
227179,11017,2502831043,517757.2161
228237,11017,2514487029,517757.2161
228237,11017,2514487029,517757.2161
228238,11017,2514498046,517757.2161
227180,11017,2502842060,517757.2161
228239,11017,2514509063,517757.2161
228240,11017,2514520080,517757.2161
227180,11017,2502842060,517757.2161
229296,11017,2526154032,517757.2161
228237,11017,2514487029,517757.2161
228238,11017,2514498046,517757.2161
239875,11031,2646061125,138987.6221
238815,11031,2634368265,138987.6221
238816,11031,2634379296,138987.6221
237756,11031,2622686436,138987.6221
239874,11020,2643411480,462592.2747
239875,11020,2643422500,462592.2747
237756,11020,2620071120,462592.2747
243052,11020,2678433040,462592.2747
241993,11020,2666762860,462592.2747
240934,11020,2655092680,462592.2747
239874,11020,2643411480,462592.2747
239875,11020,2643422500,462592.2747
243051,11020,2678422020,462592.2747
240938,11020,2655136760,462592.2747
239879,11020,2643466580,462592.2747
238820,11020,2631796400,462592.2747
237761,11020,2620126220,462592.2747
241997,11020,2666806940,462592.2747
240938,11020,2655136760,462592.2747
243058,11020,2678499160,462592.2747
243059,11020,2678510180,462592.2747
241999,11020,2666828980,462592.2747
240939,11020,2655147780,462592.2747
240940,11020,2655158800,462592.2747
236705,11037,2612513085,262554.9829
235646,11037,2600824902,262554.9829
235645,11026,2598221770,137889.0161
235646,11026,2598232796,137889.0161
234586,11026,2586545236,137889.0161
237765,11037,2624212305,262554.9829
237766,11037,2624223342,262554.9829
236705,11037,2612513085,262554.9829
236706,11037,2612524122,262554.9829
237766,11037,2624223342,262554.9829
241982,14072,3405170704,85666.63854
240923,14072,3390268456,85666.63854
245159,14109,3458948331,203855.2861
244100,14109,3444006900,203855.2861
243041,14109,3429065469,203855.2861
241982,14109,3414124038,203855.2861
245159,14109,3458948331,203855.2861
249397,14109,3518742273,203855.2861
248337,14109,3503786733,203855.2861
248338,14109,3503800842,203855.2861
247278,14109,3488845302,203855.2861
246219,14109,3473903871,203855.2861
245159,14109,3458948331,203855.2861
245160,14109,3458962440,203855.2861
253634,14053,3564318602,590199.2845
252575,14053,3549436475,590199.2845
251515,14053,3534540295,590199.2845
251516,14053,3534554348,590199.2845
250456,14053,3519658168,590199.2845
250456,14109,3533683704,203855.2861
249397,14109,3518742273,203855.2861
253633,14053,3564304549,590199.2845
253634,14053,3564318602,590199.2845
252573,14053,3549408369,590199.2845
252574,14053,3549422422,590199.2845
253634,14053,3564318602,590199.2845
254693,14053,3579200729,590199.2845
253634,14053,3564318602,590199.2845
262104,14053,3683347512,590199.2845
262105,14053,3683361565,590199.2845
261046,14053,3668479438,590199.2845
259987,14053,3653597311,590199.2845
259988,14053,3653611364,590199.2845
258929,14053,3638729237,590199.2845
257870,14053,3623847110,590199.2845
257871,14053,3623861163,590199.2845
256811,14053,3608964983,590199.2845
256812,14053,3608979036,590199.2845
255752,14053,3594082856,590199.2845
254693,14053,3579200729,590199.2845
244111,11020,2690103220,462592.2747
243051,11020,2678422020,462592.2747
243052,11020,2678433040,462592.2747
243052,11020,2678433040,462592.2747
244111,11020,2690103220,462592.2747
243052,11020,2678433040,462592.2747
244111,11020,2690103220,462592.2747
245170,11020,2701773400,462592.2747
244111,11020,2690103220,462592.2747
244112,11020,2690114240,462592.2747
244113,11020,2690125260,462592.2747
243054,11020,2678455080,462592.2747
243055,11020,2678466100,462592.2747
244111,11020,2690103220,462592.2747
244112,11020,2690114240,462592.2747
243052,11020,2678433040,462592.2747
245170,11020,2701773400,462592.2747
245171,11020,2701784420,462592.2747
244112,11020,2690114240,462592.2747
251525,11020,2771805500,462592.2747
250465,11020,2760124300,462592.2747
250466,11020,2760135320,462592.2747
249406,11020,2748454120,462592.2747
248347,11020,2736783940,462592.2747
248348,11020,2736794960,462592.2747
247289,11020,2725124780,462592.2747
246230,11020,2713454600,462592.2747
245170,11020,2701773400,462592.2747
245171,11020,2701784420,462592.2747
243059,11037,2682642183,262554.9829
243059,11020,2678510180,462592.2747
252585,11020,2783486700,462592.2747
251525,11020,2771805500,462592.2747
251526,11020,2771816520,462592.2747
252585,11030,2786012550,465867.9632
252585,11020,2783486700,462592.2747
253647,11030,2797726410,465867.9632
253648,11030,2797737440,465867.9632
252585,11030,2786012550,465867.9632
252586,11030,2786023580,465867.9632
252587,11030,2786034610,465867.9632
252588,11030,2786045640,465867.9632
253648,11030,2797737440,465867.9632
253649,11030,2797748470,465867.9632
253650,11030,2797759500,465867.9632
253650,11030,2797759500,465867.9632
253651,11030,2797770530,465867.9632
253652,11030,2797781560,465867.9632
253653,11030,2797792590,465867.9632
252594,11030,2786111820,465867.9632
252595,11030,2786122850,465867.9632
251536,11030,2774442080,465867.9632
251537,11030,2774453110,465867.9632
252597,11030,2786144910,465867.9632
251537,11030,2774453110,465867.9632
251538,11030,2774464140,465867.9632
266339,14035,3738067865,401933.4854
265280,14035,3723204800,401933.4854
265281,14035,3723218835,401933.4854
265281,14053,3727993893,590199.2845
264222,14053,3713111766,590199.2845
267396,14035,3752902860,401933.4854
267397,14035,3752916895,401933.4854
266336,14035,3738025760,401933.4854
266337,14035,3738039795,401933.4854
266338,14035,3738053830,401933.4854
267397,14035,3752916895,401933.4854
266338,14035,3738053830,401933.4854
266339,14035,3738067865,401933.4854
271631,1010,274347310,166810.0535
269515,14035,3782643025,401933.4854
268456,14035,3767779960,401933.4854
267397,14035,3752916895,401933.4854
269515,14053,3787494295,590199.2845
270575,14053,3802390475,590199.2845
269515,14053,3787494295,590199.2845
269516,14053,3787508348,590199.2845
272690,1010,275416900,166810.0535
272691,1010,275417910,166810.0535
271631,1010,274347310,166810.0535
265298,11022,2924114556,149676.2923
264239,11022,2912442258,149676.2923
263180,11022,2900769960,149676.2923
262121,11022,2889097662,149676.2923
261061,11022,2877414342,149676.2923
261062,11022,2877425364,149676.2923
260001,11022,2865731022,149676.2923
260002,11022,2865742044,149676.2923
258942,11022,2854058724,149676.2923
265298,11022,2924114556,149676.2923
197527,16027,3165765229,87222.09097
197528,16027,3165781256,87222.09097
197529,16027,3165797283,87222.09097
197529,16018,3164019522,128389.8563
197530,16018,3164035540,128389.8563
197531,16018,3164051558,128389.8563
197533,16018,3164083594,128389.8563
197534,16018,3164099612,128389.8563
200706,16036,3218521416,41836.90371
200707,16036,3218537452,41836.90371
199648,16036,3201555328,41836.90371
199649,16036,3201571364,41836.90371
199650,16036,3201587400,41836.90371
199650,16020,3198393000,73036.81822
199651,16020,3198409020,73036.81822
199652,16020,3198425040,73036.81822
201774,16078,3244122372,76705.04584
201775,16078,3244138450,76705.04584
200716,16078,3227111848,76705.04584
200716,16078,3227111848,76705.04584
200717,16078,3227127926,76705.04584
200717,11002,2208288434,286077.3424
200718,11002,2208299436,286077.3424
199659,11002,2196648318,286077.3424
199660,11002,2196659320,286077.3424
199660,11002,2196659320,286077.3424
199660,11002,2196659320,286077.3424
199661,11002,2196670322,286077.3424
199661,11002,2196670322,286077.3424
199662,11002,2196681324,286077.3424
200721,11002,2208332442,286077.3424
199662,11002,2196681324,286077.3424
206004,11021,2270370084,58956.67765
206005,11021,2270381105,58956.67765
204944,11021,2258687824,58956.67765
204945,11021,2258698845,58956.67765
203884,11021,2247005564,58956.67765
203885,11021,2247016585,58956.67765
203891,16078,3278159498,76705.04584
202832,16078,3261132896,76705.04584
203889,16078,3278127342,76705.04584
203890,16078,3278143420,76705.04584
202831,16078,3261116818,76705.04584
202832,16078,3261132896,76705.04584
204947,11041,2262819827,44159.04124
203888,11041,2251127408,44159.04124
203889,11041,2251138449,44159.04124
207060,11046,2287184760,220139.2207
207061,11046,2287195806,220139.2207
206002,11046,2275498092,220139.2207
206002,11021,2270348042,58956.67765
206003,11021,2270359063,58956.67765
206004,11021,2270370084,58956.67765
206005,11021,2270381105,58956.67765
210239,11046,2322299994,220139.2207
210240,11046,2322311040,220139.2207
209179,11046,2310591234,220139.2207
209180,11046,2310602280,220139.2207
208120,11046,2298893520,220139.2207
209184,11046,2310646464,220139.2207
202832,16078,3261132896,76705.04584
201773,16078,3244106294,76705.04584
201774,16078,3244122372,76705.04584
202833,16078,3261148974,76705.04584
201774,16078,3244122372,76705.04584
208129,11036,2296911644,31352.30327
207069,11036,2285213484,31352.30327
207070,11036,2285224520,31352.30327
206010,11036,2273526360,31352.30327
209186,11046,2310668556,220139.2207
210247,11028,2318603916,191653.2436
209188,11028,2306925264,191653.2436
209188,11036,2308598768,31352.30327
208129,11036,2296911644,31352.30327
210252,11028,2318659056,191653.2436
210252,11028,2318659056,191653.2436
209193,11028,2306980404,191653.2436
201782,11002,2220005564,286077.3424
200721,11002,2208332442,286077.3424
200722,11002,2208343444,286077.3424
200723,11002,2208354446,286077.3424
201782,11002,2220005564,286077.3424
201783,11002,2220016566,286077.3424
201783,11002,2220016566,286077.3424
201784,11002,2220027568,286077.3424
201784,11002,2220027568,286077.3424
197558,16050,3170805900,233245.1395
201791,11038,2227369058,38650.09099
200732,11038,2215679816,38650.09099
202842,11002,2231667684,286077.3424
201783,11002,2220016566,286077.3424
202843,11002,2231678686,286077.3424
202844,11002,2231689688,286077.3424
207078,11002,2278272156,286077.3424
206019,11002,2266621038,286077.3424
206020,11002,2266632040,286077.3424
204961,11002,2254980922,286077.3424
204962,11002,2254991924,286077.3424
203902,11002,2243329804,286077.3424
202843,11002,2231678686,286077.3424
207078,11002,2278272156,286077.3424
212373,11039,2344385547,133958.4501
211314,11039,2332695246,133958.4501
211315,11039,2332706285,133958.4501
210256,11039,2321015984,133958.4501
209196,11039,2309314644,133958.4501
209197,11039,2309325683,133958.4501
208138,11039,2297635382,133958.4501
208138,11002,2289934276,286077.3424
207078,11002,2278272156,286077.3424
207079,11002,2278283158,286077.3424
211322,11019,2328557118,214725.2495
210263,11019,2316887997,214725.2495
209204,11019,2305218876,214725.2495
209205,11019,2305229895,214725.2495
208146,11019,2293560774,214725.2495
207087,11019,2281891653,214725.2495
216590,11042,2391586780,161873.2151
216591,11042,2391597822,161873.2151
216592,11042,2391608864,161873.2151
216593,11042,2391619906,161873.2151
216594,11042,2391630948,161873.2151
216594,11042,2391630948,161873.2151
216595,11042,2391641990,161873.2151
215536,11042,2379948512,161873.2151
215537,11042,2379959554,161873.2151
215538,11042,2379970596,161873.2151
215538,11018,2374797684,87911.98195
215539,11018,2374808702,87911.98195
215540,11018,2374819720,87911.98195
215539,11018,2374808702,87911.98195
215540,11018,2374819720,87911.98195
210246,11028,2318592888,191653.2436
210248,11028,2318614944,191653.2436
212365,11028,2341961220,191653.2436
211306,11028,2330282568,191653.2436
211307,11028,2330293596,191653.2436
210248,11028,2318614944,191653.2436
212369,11028,2342005332,191653.2436
211310,11028,2330326680,191653.2436
210251,11028,2318648028,191653.2436
209192,11028,2306969376,191653.2436
215540,11018,2374819720,87911.98195
214481,11018,2363151658,87911.98195
214482,11018,2363162676,87911.98195
218719,11011,2408314909,103965.8025
217659,11011,2396643249,103965.8025
217660,11011,2396654260,103965.8025
217658,11018,2398155844,87911.98195
217659,11018,2398166862,87911.98195
216599,11018,2386487782,87911.98195
215540,11018,2374819720,87911.98195
219779,11011,2419986569,103965.8025
218720,11011,2408325920,103965.8025
217661,11011,2396665271,103965.8025
216602,11011,2385004622,103965.8025
216603,11011,2385015633,103965.8025
215544,11011,2373354984,103965.8025
214486,11028,2365351608,191653.2436
213427,11028,2353672956,191653.2436
213428,11028,2353683984,191653.2436
212369,11028,2342005332,191653.2436
215544,11011,2373354984,103965.8025
215545,11011,2373365995,103965.8025
214486,11011,2361705346,103965.8025
221894,11044,2450597336,69003.97308
220835,11044,2438901740,69003.97308
220835,11027,2435147545,248331.5787
224005,11027,2470103135,248331.5787
224006,11027,2470114162,248331.5787
222948,11027,2458447596,248331.5787
221889,11027,2446770003,248331.5787
225065,11027,2481791755,248331.5787
224006,11027,2470114162,248331.5787
224007,11027,2470125189,248331.5787
224007,11027,2470125189,248331.5787
222948,11027,2458447596,248331.5787
224007,11027,2470125189,248331.5787
224008,11027,2470136216,248331.5787
225065,11027,2481791755,248331.5787
225065,11027,2481791755,248331.5787
219778,11011,2419975558,103965.8025
219779,11011,2419986569,103965.8025
218719,11011,2408314909,103965.8025
220838,11011,2431647218,103965.8025
219779,11011,2419986569,103965.8025
220840,11007,2430785880,289368.9976
222959,11007,2454109713,289368.9976
221899,11007,2442442293,289368.9976
221900,11007,2442453300,289368.9976
220840,11007,2430785880,289368.9976
221899,11044,2450652556,69003.97308
221900,11044,2450663600,69003.97308
224014,11044,2474010616,69003.97308
222955,11044,2462315020,69003.97308
221896,11044,2450619424,69003.97308
220837,11044,2438923828,69003.97308
224014,11035,2471994490,192679.8957
225073,11035,2483680555,192679.8957
224014,11035,2471994490,192679.8957
226132,11035,2495366620,192679.8957
225073,11035,2483680555,192679.8957
226132,11035,2495366620,192679.8957
226133,11035,2495377655,192679.8957
225074,11035,2483691590,192679.8957
225075,11035,2483702625,192679.8957
224018,11007,2465766126,289368.9976
224019,11007,2465777133,289368.9976
224020,11007,2465788140,289368.9976
225075,11035,2483702625,192679.8957
225076,11035,2483713660,192679.8957
224017,11035,2472027595,192679.8957
224018,11035,2472038630,192679.8957
212371,11039,2344363469,133958.4501
212372,11039,2344374508,133958.4501
212371,11039,2344363469,133958.4501
212372,11039,2344374508,133958.4501
212373,11039,2344385547,133958.4501
212373,11039,2344385547,133958.4501
217667,11007,2395860669,289368.9976
217667,11007,2395860669,289368.9976
217668,11007,2395871676,289368.9976
214497,11004,2360324988,145522.1248
213438,11004,2348671752,145522.1248
213439,11004,2348682756,145522.1248
213439,11019,2351884341,214725.2495
212380,11019,2340215220,214725.2495
211321,11019,2328546099,214725.2495
211322,11019,2328557118,214725.2495
218732,11004,2406926928,145522.1248
218733,11004,2406937932,145522.1248
217674,11004,2395284696,145522.1248
216615,11004,2383631460,145522.1248
216616,11004,2383642464,145522.1248
215557,11004,2371989228,145522.1248
214497,11004,2360324988,145522.1248
214498,11004,2360335992,145522.1248
216621,22006,4766961726,147048.1462
216621,11019,2386946799,214725.2495
215562,11019,2375277678,214725.2495
215563,11019,2375288697,214725.2495
214504,11019,2363619576,214725.2495
213445,11019,2351950455,214725.2495
212386,11019,2340281334,214725.2495
212386,11010,2338369860,46357.97434
218726,11007,2407517082,289368.9976
219786,11007,2419184502,289368.9976
